filename,label
00000305_026.png,0
00000306_008.png,0
00000306_011.png,1
00000306_013.png,1
00000306_015.png,0
00000306_016.png,0
00000306_029.png,1
00000307_000.png,0
00000307_004.png,0
00000307_025.png,1
00000308_011.png,0
00000308_013.png,0
00000308_018.png,1
00000308_021.png,1
00000308_026.png,0
00000309_005.png,0
00000309_007.png,0
00000309_017.png,1
00000309_028.png,0
00000310_002.png,0
00000310_003.png,0
00000310_009.png,1
00000310_010.png,0
00000310_012.png,0
00000310_026.png,1
00000310_029.png,1
00000311_000.png,0
00000311_008.png,0
00000311_014.png,1
00000311_015.png,0
00000312_012.png,0
00000312_013.png,1
00000312_016.png,0
00000312_018.png,0
00000313_001.png,0
00000313_005.png,0
00000313_014.png,0
00000314_007.png,0
00000314_014.png,1
00000314_026.png,2
00000315_000.png,0
00000315_004.png,0
00000315_013.png,0
00000315_019.png,0
00000315_020.png,0
00000315_024.png,0
00000315_027.png,1
00000316_004.png,0
00000316_006.png,0
00000316_013.png,0
00000316_017.png,0
00000317_001.png,1
00000317_006.png,1
00000317_020.png,0
00000317_022.png,1
00000318_029.png,1
00000319_004.png,0
00000320_001.png,0
00000320_013.png,0
00000320_015.png,0
00000320_017.png,0
00000320_020.png,0
00000320_021.png,0
00000320_023.png,0
00000321_003.png,0
00000321_007.png,0
00000321_008.png,0
00000321_019.png,0
00000321_025.png,0
00000322_001.png,0
00000322_007.png,0
00000322_010.png,0
00000322_014.png,1
00000322_015.png,1
00000322_023.png,0
00000322_024.png,0
00000323_003.png,0
00000323_019.png,1
00000323_020.png,0
00000323_024.png,0
00000323_025.png,0
00000324_001.png,0
00000324_011.png,0
00000324_014.png,0
00000324_016.png,2
00000324_017.png,0
00000324_018.png,0
00000325_004.png,1
00000325_007.png,0
00000325_022.png,0
00000325_024.png,0
00000325_027.png,0
00000325_028.png,0
00000326_000.png,0
00000326_008.png,1
00000326_016.png,0
00000326_019.png,0
00000326_029.png,0
00000327_010.png,0
00000327_025.png,2
00000328_005.png,0
00000328_010.png,1
00000328_013.png,0
00000328_022.png,0
00000329_016.png,1
00000329_021.png,0
00000329_024.png,0
00000330_009.png,0
00000330_018.png,0
00000330_022.png,0
00000331_013.png,0
00000331_019.png,0
00000331_024.png,1
00000332_014.png,1
00000332_018.png,0
00000332_028.png,0
00000333_007.png,0
00000333_012.png,0
00000333_013.png,0
00000333_023.png,0
00000334_009.png,0
00000334_016.png,0
00000334_017.png,1
00000334_028.png,0
00000335_008.png,0
00000335_027.png,1
00000335_029.png,0
00000336_001.png,0
00000336_003.png,1
00000336_011.png,0
00000336_015.png,0
00000336_020.png,0
00000337_000.png,0
00000337_011.png,0
00000337_018.png,0
00000337_022.png,1
00000338_005.png,0
00000338_011.png,0
00000338_018.png,0
00000339_016.png,1
00000339_025.png,0
00000340_010.png,0
00000340_013.png,1
00000340_014.png,2
00000340_016.png,0
00000340_025.png,0
00000340_027.png,1
00000340_028.png,0
00000341_004.png,1
00000341_011.png,1
00000341_026.png,0
00000342_015.png,1
00000342_019.png,0
00000342_024.png,0
00000343_012.png,1
00000343_015.png,0
00000343_020.png,1
00000343_024.png,1
00000344_000.png,0
00000344_003.png,0
00000344_011.png,0
00000344_013.png,1
00000344_017.png,1
00000344_026.png,1
00000345_007.png,1
00000345_020.png,1
00000345_022.png,1
00000345_027.png,1
00000346_013.png,0
00000346_029.png,1
00000347_001.png,0
00000347_021.png,0
00000347_022.png,0
00000348_002.png,1
00000348_015.png,0
00000348_017.png,0
00000349_008.png,0
00000349_012.png,1
00000349_014.png,0
00000349_019.png,0
00000349_021.png,0
00000350_013.png,0
00000350_016.png,0
00000350_020.png,1
00000350_024.png,1
00000350_029.png,1
00000351_000.png,1
00000351_003.png,1
00000351_008.png,0
00000351_018.png,0
00000351_022.png,2
00000351_024.png,0
00000351_025.png,0
00000351_027.png,0
00000352_000.png,0
00000352_001.png,0
00000352_002.png,1
00000352_013.png,1
00000352_020.png,0
00000353_002.png,1
00000353_017.png,1
00000354_019.png,1
00000354_021.png,2
00000354_029.png,1
00000355_004.png,0
00000355_010.png,1
00000355_012.png,1
00000355_013.png,0
00000355_017.png,1
00000355_024.png,0
00000356_005.png,1
00000356_006.png,2
00000356_010.png,0
00000356_013.png,0
00000357_004.png,0
00000357_012.png,1
00000357_016.png,0
00000357_017.png,0
00000357_018.png,0
00000357_025.png,0
00000358_003.png,1
00000358_014.png,0
00000358_025.png,2
00000359_002.png,1
00000359_003.png,0
00000360_014.png,1
00000360_025.png,1
00000360_026.png,0
00000361_002.png,0
00000361_011.png,0
00000361_023.png,0
00000361_025.png,0
00000361_027.png,0
00000362_010.png,0
00000362_011.png,0
00000362_018.png,0
00000362_024.png,0
00000363_003.png,0
00000363_020.png,0
00000364_002.png,1
00000364_019.png,0
00000364_020.png,1
00000364_023.png,0
00000364_025.png,0
00000365_012.png,0
00000365_017.png,0
00000365_020.png,0
00000365_027.png,1
00000365_028.png,1
00000366_001.png,0
00000366_010.png,0
00000366_016.png,1
00000366_028.png,0
00000367_000.png,0
00000367_006.png,1
00000367_007.png,0
00000367_027.png,0
00000368_000.png,1
00000368_002.png,1
00000368_013.png,0
00000368_016.png,0
00000368_020.png,0
00000368_025.png,1
00000368_029.png,0
00000369_001.png,0
00000369_024.png,1
00000370_026.png,0
00000371_005.png,0
00000371_006.png,0
00000371_007.png,0
00000371_009.png,2
00000371_013.png,0
00000371_015.png,1
00000371_029.png,0
00000372_000.png,0
00000372_006.png,0
00000372_019.png,1
00000372_021.png,0
00000372_023.png,0
00000373_005.png,0
00000373_006.png,1
00000373_024.png,0
00000374_003.png,0
00000374_008.png,0
00000374_022.png,1
00000374_025.png,0
00000375_001.png,1
00000375_005.png,1
00000375_009.png,0
00000375_019.png,1
00000375_020.png,1
00000375_023.png,0
00000375_024.png,0
00000376_018.png,0
00000376_020.png,0
00000376_023.png,0
00000376_025.png,0
00000376_026.png,0
00000376_029.png,0
00000377_001.png,1
00000377_006.png,0
00000378_000.png,1
00000378_007.png,0
00000378_010.png,0
00000378_011.png,0
00000378_025.png,1
00000379_005.png,1
00000379_011.png,0
00000379_029.png,1
00000380_003.png,0
00000380_007.png,0
00000380_023.png,0
00000381_009.png,1
00000381_015.png,0
00000381_024.png,0
00000381_026.png,0
00000381_027.png,0
00000381_029.png,0
00000382_004.png,1
00000382_005.png,0
00000382_010.png,0
00000382_021.png,0
00000383_001.png,0
00000383_004.png,0
00000383_009.png,0
00000383_020.png,0
00000383_028.png,0
00000384_006.png,1
00000384_024.png,0
00000384_025.png,2
00000385_010.png,0
00000385_014.png,0
00000386_001.png,0
00000386_003.png,0
00000386_006.png,1
00000387_000.png,1
00000387_011.png,0
00000387_028.png,0
00000388_026.png,0
00000388_028.png,0
00000389_006.png,0
00000389_029.png,0
00000390_000.png,0
00000390_001.png,0
00000390_012.png,0
00000390_015.png,0
00000390_027.png,1
00000390_028.png,1
00000392_013.png,1
00000392_016.png,0
00000392_018.png,0
00000392_019.png,0
00000392_027.png,0
00000392_028.png,0
00000393_014.png,0
00000393_015.png,0
00000393_016.png,0
00000393_017.png,0
00000393_018.png,0
00000393_022.png,1
00000395_000.png,0
00000395_003.png,0
00000395_007.png,1
00000395_016.png,0
00000396_000.png,0
00000396_012.png,1
00000396_020.png,1
00000396_021.png,0
00000397_026.png,0
00000398_007.png,0
00000398_015.png,0
00000398_016.png,0
00000398_019.png,0
00000398_025.png,0
00000398_028.png,0
00000399_009.png,0
00000399_029.png,0
00000400_004.png,0
00000400_010.png,0
00000400_013.png,0
00000400_014.png,0
00000400_015.png,1
00000400_019.png,0
00000400_028.png,1
00000401_001.png,0
00000401_007.png,0
00000401_008.png,1
00000401_012.png,0
00000401_015.png,0
00000401_021.png,1
00000401_022.png,1
00000401_024.png,1
00000402_000.png,0
00000402_015.png,0
00000402_019.png,0
00000402_025.png,0
00000403_009.png,0
00000403_028.png,0
00000404_006.png,0
00000404_013.png,0
00000405_009.png,0
00000405_011.png,1
00000406_003.png,1
00000406_022.png,0
00000407_009.png,1
00000407_017.png,1
00000407_025.png,0
00000407_028.png,0
00000408_012.png,1
00000408_024.png,1
00000409_026.png,0
00000410_005.png,1
00000410_020.png,2
00000411_000.png,0
00000411_015.png,0
00000411_016.png,0
00000411_018.png,0
00000411_023.png,0
00000412_004.png,0
00000412_008.png,0
00000412_024.png,0
00000412_026.png,0
00000413_001.png,0
00000413_005.png,0
00000413_028.png,0
00000414_000.png,0
00000414_012.png,0
00000415_009.png,0
00000415_019.png,0
00000415_021.png,0
00000416_003.png,1
00000416_014.png,0
00000416_025.png,0
00000417_001.png,0
00000417_017.png,1
00000417_018.png,1
00000417_019.png,1
00000418_007.png,1
00000418_008.png,0
00000418_019.png,1
00000418_024.png,1
00000419_004.png,1
00000419_023.png,0
00000419_026.png,1
00000421_013.png,1
00000421_016.png,1
00000421_025.png,0
00000422_003.png,0
00000423_005.png,0
00000423_006.png,0
00000424_015.png,1
00000424_026.png,1
00000424_027.png,1
00000425_005.png,0
00000425_009.png,0
00000426_016.png,0
00000426_021.png,1
00000426_026.png,1
00000426_029.png,1
00000427_001.png,0
00000427_026.png,0
00000427_027.png,0
00000428_005.png,0
00000428_020.png,0
00000428_021.png,0
00000429_023.png,0
00000430_000.png,0
00000430_001.png,0
00000430_029.png,1
00000431_000.png,1
00000431_001.png,1
00000431_003.png,1
00000431_006.png,1
00000431_009.png,0
00000431_013.png,1
00000431_024.png,1
00000432_006.png,0
00000432_018.png,0
00000432_022.png,1
00000432_028.png,1
00000433_019.png,0
00000433_023.png,1
00000433_025.png,1
00000434_021.png,0
00000435_000.png,0
00000435_002.png,1
00000435_003.png,1
00000435_015.png,0
00000437_000.png,0
00000437_002.png,1
00000437_003.png,1
00000437_020.png,1
00000437_024.png,0
00000438_016.png,1
00000438_019.png,0
00000439_012.png,1
00000439_017.png,1
00000439_029.png,0
00000440_003.png,0
00000440_010.png,0
00000440_011.png,0
00000440_012.png,0
00000441_004.png,1
00000441_007.png,1
00000441_010.png,0
00000441_011.png,1
00000441_013.png,0
00000441_020.png,0
00000441_024.png,1
00000442_004.png,1
00000442_015.png,0
00000442_019.png,0
00000442_023.png,1
00000443_002.png,1
00000443_015.png,0
00000443_016.png,0
00000443_029.png,1
00000444_002.png,1
00000444_004.png,0
00000444_010.png,0
00000444_014.png,0
00000444_016.png,0
00000444_025.png,1
00000445_000.png,0
00000445_007.png,0
00000445_008.png,0
00000445_009.png,0
00000445_020.png,0
00000446_002.png,1
00000446_003.png,1
00000446_004.png,0
00000446_005.png,0
00000446_007.png,1
00000446_010.png,0
00000446_011.png,0
00000446_014.png,0
00000446_026.png,1
00000447_011.png,1
00000447_015.png,1
00000447_018.png,1
00000447_020.png,0
00000447_021.png,0
00000448_019.png,0
00000448_022.png,0
00000448_029.png,0
00000449_003.png,0
00000449_010.png,0
00000450_002.png,1
00000450_005.png,0
00000450_009.png,0
00000450_016.png,1
00000450_019.png,0
00000450_021.png,0
00000450_028.png,1
00000451_018.png,0
00000451_019.png,0
00000451_021.png,0
00000451_025.png,0
00000451_028.png,1
00000452_003.png,0
00000452_008.png,1
00000452_011.png,0
00000452_013.png,0
00000452_029.png,1
00000453_003.png,0
00000453_007.png,1
00000453_019.png,0
00000454_002.png,1
00000454_006.png,1
00000454_015.png,1
00000454_016.png,1
00000455_016.png,0
00000455_026.png,1
00000455_027.png,1
CAT_01_00000100_002.png,1
CAT_01_00000100_003.png,1
CAT_01_00000100_005.png,0
CAT_01_00000100_008.png,1
CAT_01_00000100_012.png,1
CAT_01_00000100_021.png,0
CAT_01_00000100_026.png,1
CAT_01_00000100_027.png,0
CAT_01_00000101_017.png,0
CAT_01_00000102_013.png,1
CAT_01_00000102_017.png,0
CAT_01_00000102_021.png,0
CAT_01_00000102_027.png,0
CAT_01_00000103_003.png,1
CAT_01_00000103_019.png,1
CAT_01_00000103_026.png,1
CAT_01_00000104_024.png,0
CAT_01_00000104_028.png,1
CAT_01_00000105_011.png,0
CAT_01_00000105_016.png,0
CAT_01_00000105_019.png,0
CAT_01_00000105_027.png,1
CAT_01_00000105_029.png,1
CAT_01_00000106_002.png,0
CAT_01_00000106_015.png,1
CAT_01_00000107_000.png,0
CAT_01_00000107_001.png,0
CAT_01_00000107_010.png,0
CAT_01_00000107_012.png,0
CAT_01_00000107_021.png,0
CAT_01_00000107_024.png,1
CAT_01_00000107_027.png,1
CAT_01_00000108_008.png,2
CAT_01_00000109_005.png,1
CAT_01_00000109_008.png,2
CAT_01_00000109_016.png,0
CAT_01_00000109_018.png,0
CAT_01_00000110_001.png,0
CAT_01_00000110_003.png,0
CAT_01_00000110_011.png,0
CAT_01_00000110_021.png,0
CAT_01_00000110_022.png,0
CAT_01_00000110_025.png,0
CAT_01_00000110_029.png,0
CAT_01_00000111_000.png,1
CAT_01_00000111_001.png,1
CAT_01_00000111_009.png,1
CAT_01_00000111_018.png,0
CAT_01_00000111_020.png,0
CAT_01_00000112_001.png,0
CAT_01_00000113_003.png,0
CAT_01_00000113_005.png,1
CAT_01_00000113_011.png,0
CAT_01_00000113_014.png,0
CAT_01_00000113_024.png,0
CAT_01_00000114_007.png,0
CAT_01_00000114_012.png,1
CAT_01_00000114_013.png,1
CAT_01_00000114_028.png,0
CAT_01_00000114_029.png,0
CAT_01_00000115_001.png,0
CAT_01_00000115_017.png,1
CAT_01_00000115_018.png,1
CAT_01_00000115_020.png,1
CAT_01_00000116_001.png,1
CAT_01_00000116_007.png,0
CAT_01_00000116_011.png,0
CAT_01_00000116_015.png,0
CAT_01_00000116_020.png,1
CAT_01_00000117_008.png,0
CAT_01_00000117_009.png,0
CAT_01_00000117_023.png,0
CAT_01_00000117_024.png,0
CAT_01_00000117_028.png,1
CAT_01_00000118_004.png,1
CAT_01_00000118_010.png,0
CAT_01_00000118_016.png,1
CAT_01_00000118_022.png,1
CAT_01_00000119_000.png,1
CAT_01_00000119_004.png,0
CAT_01_00000119_007.png,0
CAT_01_00000119_010.png,1
CAT_01_00000119_012.png,0
CAT_01_00000119_019.png,0
CAT_01_00000120_019.png,0
CAT_01_00000120_028.png,0
CAT_01_00000121_005.png,0
CAT_01_00000121_006.png,0
CAT_01_00000121_011.png,0
CAT_01_00000121_017.png,1
CAT_01_00000122_021.png,0
CAT_01_00000122_025.png,0
CAT_01_00000123_001.png,0
CAT_01_00000123_003.png,0
CAT_01_00000123_004.png,0
CAT_01_00000123_008.png,0
CAT_01_00000123_010.png,1
CAT_01_00000123_021.png,0
CAT_01_00000124_001.png,1
CAT_01_00000124_005.png,1
CAT_01_00000124_012.png,1
CAT_01_00000124_021.png,1
CAT_01_00000124_022.png,0
CAT_01_00000124_023.png,1
CAT_01_00000125_001.png,1
CAT_01_00000125_003.png,1
CAT_01_00000125_016.png,0
CAT_01_00000125_017.png,0
CAT_01_00000125_019.png,0
CAT_01_00000125_027.png,0
CAT_01_00000126_001.png,1
CAT_01_00000126_006.png,0
CAT_01_00000126_015.png,0
CAT_01_00000126_022.png,0
CAT_01_00000126_028.png,1
CAT_01_00000127_000.png,1
CAT_01_00000127_016.png,2
CAT_01_00000127_019.png,1
CAT_01_00000127_021.png,0
CAT_01_00000128_010.png,0
CAT_01_00000128_015.png,0
CAT_01_00000128_026.png,0
CAT_01_00000129_000.png,1
CAT_01_00000129_006.png,1
CAT_01_00000129_007.png,0
CAT_01_00000129_009.png,0
CAT_01_00000129_012.png,0
CAT_01_00000129_015.png,0
CAT_01_00000129_016.png,0
CAT_01_00000129_017.png,0
CAT_01_00000129_018.png,0
CAT_01_00000130_008.png,0
CAT_01_00000130_021.png,0
CAT_01_00000131_002.png,0
CAT_01_00000131_008.png,1
CAT_01_00000131_009.png,1
CAT_01_00000131_010.png,0
CAT_01_00000131_012.png,0
CAT_01_00000131_016.png,1
CAT_01_00000131_017.png,0
CAT_01_00000131_018.png,0
CAT_01_00000131_022.png,0
CAT_01_00000131_023.png,0
CAT_01_00000131_026.png,1
CAT_01_00000132_000.png,0
CAT_01_00000132_005.png,0
CAT_01_00000132_013.png,0
CAT_01_00000132_024.png,0
CAT_01_00000132_027.png,0
CAT_01_00000132_028.png,0
CAT_01_00000132_029.png,0
CAT_01_00000133_000.png,0
CAT_01_00000133_007.png,0
CAT_01_00000133_008.png,0
CAT_01_00000133_009.png,1
CAT_01_00000133_013.png,0
CAT_01_00000133_017.png,1
CAT_01_00000133_023.png,1
CAT_01_00000133_025.png,1
CAT_01_00000134_005.png,1
CAT_01_00000134_010.png,0
CAT_01_00000134_023.png,1
CAT_01_00000134_025.png,0
CAT_01_00000135_005.png,0
CAT_01_00000135_010.png,1
CAT_01_00000135_013.png,1
CAT_01_00000135_027.png,1
CAT_01_00000136_000.png,0
CAT_01_00000136_002.png,0
CAT_01_00000136_008.png,0
CAT_01_00000136_011.png,0
CAT_01_00000136_012.png,1
CAT_01_00000136_014.png,1
CAT_01_00000136_019.png,0
CAT_01_00000136_020.png,1
CAT_01_00000136_021.png,1
CAT_01_00000137_007.png,0
CAT_01_00000137_017.png,1
CAT_01_00000137_019.png,1
CAT_01_00000137_027.png,0
CAT_01_00000137_028.png,1
CAT_01_00000137_029.png,0
CAT_01_00000138_000.png,0
CAT_01_00000138_004.png,0
CAT_01_00000138_005.png,0
CAT_01_00000138_007.png,1
CAT_01_00000138_026.png,0
CAT_01_00000139_007.png,0
CAT_01_00000139_014.png,0
CAT_01_00000139_022.png,1
CAT_01_00000139_025.png,2
CAT_01_00000140_004.png,0
CAT_01_00000140_008.png,1
CAT_01_00000140_014.png,0
CAT_01_00000140_027.png,0
CAT_01_00000141_001.png,1
CAT_01_00000141_022.png,1
CAT_01_00000142_001.png,1
CAT_01_00000142_002.png,1
CAT_01_00000142_006.png,0
CAT_01_00000142_007.png,0
CAT_01_00000142_012.png,1
CAT_01_00000142_022.png,0
CAT_01_00000142_026.png,0
CAT_01_00000142_027.png,1
CAT_01_00000142_028.png,0
CAT_01_00000142_029.png,1
CAT_01_00000143_005.png,1
CAT_01_00000143_008.png,0
CAT_01_00000143_012.png,1
CAT_01_00000143_026.png,1
CAT_01_00000144_008.png,1
CAT_01_00000144_010.png,1
CAT_01_00000145_002.png,0
CAT_01_00000145_004.png,0
CAT_01_00000145_005.png,0
CAT_01_00000145_006.png,1
CAT_01_00000145_020.png,1
CAT_01_00000146_000.png,1
CAT_01_00000146_017.png,0
CAT_01_00000146_020.png,2
CAT_01_00000146_021.png,1
CAT_01_00000147_009.png,0
CAT_01_00000147_025.png,2
CAT_01_00000147_026.png,0
